,serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,food_type,in_business,latitude,longitude,price,rating,review_count,yelp_id
720,DABD7RDJR,01/05/2016 12:00:00 AM,SUBWAY,96,A,1,ROUTINE INSPECTION,EE0001025,5701 S CENTRAL AVE,LOS ANGELES,FA0049121,CA,90011,OW0014464,H.S. CHEEMA INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY,ACTIVE,PR0016455,"['Sandwiches', 'Fast Food']",False,33.9906027364277,-118.256771284551,$,2.0,10,ScPKN5JPuAQ_LskLVX1w9Q
721,DADWBGFTN,01/05/2016 12:00:00 AM,ARBY'S ROAST BEEF,97,A,1,ROUTINE INSPECTION,EE0000828,5920 W SUNSET BLVD,LOS ANGELES,FA0160409,CA,90028,OW0125371,"NOTIVEL ENTERPRISES, INC",RESTAURANT (0-30) SEATS HIGH RISK,1632,ARBY'S ROAST BEEF,ACTIVE,PR0148497,"['Fast Food', 'Sandwiches']",False,34.0978951,-118.3187871,$,3.5,108,TM26siLAxOhr9VfRQhjn6g
722,DAE1PSXHS,01/05/2016 12:00:00 AM,AUNTIE DEES PAN DE MANILA,90,A,1,ROUTINE INSPECTION,EE0000923,3756 W AVENUE 40 # #G,LOS ANGELES,FA0007620,CA,90065,OW0022345,LOURDES B CAPULONG LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,AUNTIE DEES PAN DE MANILA,ACTIVE,PR0012054,"['Bakeries', 'Filipino']",False,34.119594,-118.227739,$,4.0,63,JJwFfIdILacHFTfvKLXgVQ
723,DA9JXTCU5,01/05/2016 12:00:00 AM,LA ESQUINA RESTAURANT #2,80,B,1,ROUTINE INSPECTION,EE0000923,4159 EAGLE ROCK BLVD,LOS ANGELES,FA0163715,CA,90065,OW0127271,OMAR CORTES ORTIZ,RESTAURANT (31-60) SEATS HIGH RISK,1635,LA ESQUINA RESTAURANT #2,ACTIVE,PR0151945,"['Salvadoran', 'Mexican']",False,34.12213,-118.22559,$,4.0,95,1_erH4O4st6ByfuLxE-d1Q
724,DAZ7D9Z7S,01/05/2016 12:00:00 AM,TEN YO ENTERPRISE INC,90,A,1,ROUTINE INSPECTION,EE0000360,727 N BROADWAY STE 136,LOS ANGELES,FA0072022,CA,90012,OW0035264,TEN YO ENTERPRISE INC,RESTAURANT (31-60) SEATS MODERATE RISK,1634,TEN YO ENTERPRISE INC,ACTIVE,PR0022193,"['Coffee & Tea', 'Bubble Tea']",False,34.0615318715572,-118.240109682083,$,3.5,212,o1VLOXCBKjDGua1SymH_6g
725,DAOE1PENS,01/05/2016 12:00:00 AM,FOOD 4 LESS #770,99,A,1,ROUTINE INSPECTION,EE0000884,1700 W 6TH ST,LOS ANGELES,FA0023437,CA,90017,OW0012108,"FOOD 4 LESS, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,FOOD 4 LESS #770,ACTIVE,PR0010880,['Grocery'],False,34.0571473989734,-118.270766672516,$,2.5,59,Sqh0ESc20K5vC3c4lvDnVg
726,DABW0MM7R,01/05/2016 12:00:00 AM,HYPERION AVE TAVERN,95,A,1,ROUTINE INSPECTION,EE0000904,1997 HYPERION AVE,LOS ANGELES,FA0017824,CA,90027,OW0016759,"HYPERION AVE TAVERN, LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,HYPERION AVE TAVERN,ACTIVE,PR0040944,"['Dive Bars', 'Pubs']",False,34.09836,-118.27517,$,3.5,78,jSylK2YBLd2wGm-v4E0pIw
727,DAVQ2CUKI,01/05/2016 12:00:00 AM,DONA FELIX RESTAURANT,93,A,1,ROUTINE INSPECTION,EE0001048,5405 W VENICE BLVD,LOS ANGELES,FA0159115,CA,90019,OW0006124,"CARACHURE, HILDA",RESTAURANT (0-30) SEATS HIGH RISK,1632,DONA FELIX RESTAURANT,ACTIVE,PR0147178,['Mexican'],False,34.0443974,-118.3576614,$,4.0,12,7lCeI6OjDH52LKmzB2B50g
728,DAAPOMT20,01/05/2016 12:00:00 AM,MAYFAIR LOFTS,90,A,1,ROUTINE INSPECTION,EE0000721,1256 W 7TH ST,LOS ANGELES,FA0136635,CA,90017-2346,OW0099266,MAYFAIR LOFTS LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,MAYFAIR LOFTS,INACTIVE,PR0119851,['Hotels'],False,34.0520207,-118.2678316,$$,2.5,269,GXci8fbsR9x4suAp3tR5xQ
729,DA7FLYI0T,01/05/2016 12:00:00 AM,NOODLE HOLIC,82,B,1,ROUTINE INSPECTION,EE0000946,3055 W 7TH ST # A,LOS ANGELES,FA0175203,CA,90005,OW0181782,MI SUN KIM,RESTAURANT (31-60) SEATS HIGH RISK,1635,NOODLE HOLIC,ACTIVE,PR0168320,"['Chinese', 'Noodles']",True,34.0600395,-118.2906189,$,4.0,66,wnC-Z9z0aTH5RXNBHOvJ0w
