,facility_id,latitude,longitude,rating,score,clean_zip
14042,FA0021474,34.119,-118.19635,2.5,95,90042
14043,FA0050177,34.112948,-118.18702,2.0,97,90042
14044,FA0180824,34.095813,-118.207931,3.5,93,90065
14045,FA0065968,34.01648,-118.1393995,4.0,89,90022
14046,FA0175760,34.01663,-118.13779,2.5,99,90022
14047,FA0175760,34.01663,-118.13779,2.5,99,90022
14048,FA0166975,34.01663,-118.13779,2.5,99,90022
14049,FA0166975,34.01663,-118.13779,2.5,99,90022
14050,FA0202736,34.0658423351264,-118.30849752447399,4.5,94,90020
14051,FA0032557,34.0551451,-118.3916449,2.5,91,90035
14052,FA0032557,34.0551451,-118.3916449,2.5,91,90035
14053,FA0032557,34.0551451,-118.3916449,2.5,84,90035
14054,FA0032557,34.0551451,-118.3916449,2.5,84,90035
14055,FA0165710,34.0973785322383,-118.323106797546,3.5,95,90028
14056,FA0025370,34.141380299999994,-118.225853,4.0,99,90041
14057,FA0025370,34.141380299999994,-118.225853,4.0,98,90041
14058,FA0202793,34.0911389230163,-118.291340859274,2.5,92,90023
14059,FA0177221,34.11151,-118.18968999999998,2.5,97,90042
14060,FA0034113,34.05389,-118.37781,3.5,90,90035
14061,FA0178402,33.94478,-118.28226,5.0,92,90003
14062,FA0039560,34.10028,-118.32927,4.0,93,90028
14063,FA0177602,34.0723168769925,-118.365016316679,4.0,94,90048
14064,FA0040369,34.095450468319896,-118.28494475374,4.0,85,90029
14065,FA0040369,34.095450468319896,-118.28494475374,4.0,87,90029
14066,FA0030864,34.05408,-118.37876,2.5,95,90035
14067,FA0061008,33.94574,-118.31628,1.5,97,90047
14068,FA0051830,34.098236676860104,-118.325743215344,3.5,91,90028
14069,FA0032440,34.1192398071289,-118.258995056152,4.0,90,90039
14070,FA0024785,34.0398751,-118.2920725,3.0,95,90007
14071,FA0013299,34.1113131,-118.1895666,3.0,94,90042
14072,FA0017691,34.118824,-118.259368,3.0,91,90039
14073,FA0017691,34.118824,-118.259368,3.0,93,90039
14074,FA0009840,34.108509999999995,-118.26806,4.0,92,90039
14075,FA0059448,34.14138,-118.22585,2.0,91,90041
14076,FA0171218,34.10052,-118.32927,4.5,90,90028
14077,FA0037704,34.0978350670308,-118.328381180763,4.0,96,90028
14078,FA0042778,34.0985027788903,-118.306131251156,4.0,90,90027
14079,FA0025371,34.141380299999994,-118.225853,4.0,94,90041
14080,FA0025371,34.141380299999994,-118.225853,4.0,93,90041
14081,FA0138215,34.0513,-118.24547,4.0,96,90012
14082,FA0010939,34.05392,-118.37792,3.0,90,90035
14083,FA0036974,34.0950355529785,-118.283706665039,3.0,92,90029
14084,FA0177895,34.072990000000004,-118.37539,4.0,92,90048
14085,FA0166824,34.09535,-118.29217,3.5,96,90029
14086,FA0139038,33.929783,-118.310607,3.0,93,90047
14087,FA0071892,34.02415,-118.26458,4.0,90,90011
14088,FA0038046,34.078455264099105,-118.215173872232,4.5,95,90031
14089,FA0034892,34.097663879394496,-118.34310913085899,3.0,98,90028
14090,FA0047929,34.12486,-118.47923,4.5,100,90049
14091,FA0047929,34.12486,-118.47923,4.5,100,90049
14092,FA0047929,34.12486,-118.47923,3.5,100,90049
14093,FA0047929,34.12486,-118.47923,4.5,94,90049
14094,FA0047929,34.12486,-118.47923,4.5,94,90049
14095,FA0047929,34.12486,-118.47923,3.5,94,90049
14096,FA0074415,34.12486,-118.47923,4.5,98,90049
14097,FA0074415,34.12486,-118.47923,4.5,98,90049
14098,FA0074415,34.12486,-118.47923,3.5,98,90049
14099,FA0158342,34.12486,-118.47923,4.5,98,90049
14100,FA0158342,34.12486,-118.47923,4.5,98,90049
14101,FA0158342,34.12486,-118.47923,3.5,98,90049
14102,FA0158343,34.12486,-118.47923,4.5,100,90049
14103,FA0158343,34.12486,-118.47923,4.5,100,90049
14104,FA0158343,34.12486,-118.47923,3.5,100,90049
14105,FA0012388,34.1022372273435,-118.314982553762,3.5,96,90028
14106,FA0024862,34.0925506,-118.2245693,4.0,86,90065
14107,FA0029421,34.039667,-118.43808,3.0,94,90064
14108,FA0143756,33.9440935,-118.4083894,3.0,92,90045
14109,FA0163578,34.063033000000004,-118.2855185,3.0,97,90005
14110,FA0033203,34.09095,-118.22377,4.0,90,90065
14111,FA0036978,33.978351,-118.392214,3.0,99,90045
14112,FA0036978,33.978351,-118.392214,3.0,99,90045
14113,FA0036978,33.978351,-118.392214,3.0,97,90045
14114,FA0036978,33.978351,-118.392214,3.0,97,90045
14115,FA0167100,34.046276807785,-118.25420871376998,4.5,92,90041
14116,FA0167133,33.933890000000005,-118.23933999999998,3.5,98,90059
14117,FA0167133,33.933890000000005,-118.23933999999998,3.5,95,90059
14118,FA0166559,34.0800330609512,-118.376377737842,3.5,90,90048
14119,FA0180822,34.03852,-118.23383,4.5,97,90021
14120,FA0023400,34.097495702982,-118.365535831208,3.5,95,90046
14121,FA0174581,34.0566076,-118.2504653,3.5,85,90012
14122,FA0007743,34.0561103820801,-118.30940246582001,3.5,92,90005
14123,FA0007743,34.0561103820801,-118.30940246582001,3.5,92,90005
14124,FA0007743,34.0561103820801,-118.30940246582001,3.5,84,90005
14125,FA0007743,34.0561103820801,-118.30940246582001,3.5,84,90005
14126,FA0021619,34.048337,-118.2108435,1.0,93,90033
14127,FA0160479,34.0977226636319,-118.32845336265801,3.5,96,90028
14128,FA0066124,34.0442123413086,-118.21182250976601,4.0,87,90033
14129,FA0056365,34.1018349,-118.3150064,4.0,85,90028
14130,FA0143096,34.1424116,-118.2702559,1.0,99,90039
14131,FA0180059,33.977464399999995,-118.4174153,3.5,96,90094
14132,FA0180059,33.977464399999995,-118.4174153,3.5,96,90094
14133,FA0180059,33.977464399999995,-118.4174153,3.5,85,90094
14134,FA0180059,33.977464399999995,-118.4174153,3.5,85,90094
14135,FA0018553,34.061890000000005,-118.28132,5.0,91,90057
14136,FA0018553,34.061890000000005,-118.28132,5.0,94,90057
14137,FA0067536,34.101011100871396,-118.234976525154,4.0,90,90065
14138,FA0032335,34.09409,-118.226471,3.5,99,90065
14139,FA0202733,34.084140000000005,-118.3264751,4.0,97,90038
14140,FA0052354,34.0975154567746,-118.365265698114,4.5,95,90046
14141,FA0013518,34.0440751,-118.16896,4.0,86,90022
14142,FA0041324,34.07757,-118.34438,4.0,92,90036
14143,FA0065863,34.041672600000005,-118.2530077,4.0,96,90014
14144,FA0059367,34.098556518554695,-118.337280273438,3.0,95,90028
14145,FA0167767,34.069720000000004,-118.34344,3.0,98,90036
14146,FA0069205,34.069720000000004,-118.34344,3.0,97,90036
14147,FA0069205,34.069720000000004,-118.34344,3.0,95,90036
14148,FA0069205,34.069720000000004,-118.34344,3.0,95,90036
14149,FA0069205,34.069720000000004,-118.34344,3.0,97,90036
14150,FA0069205,34.069720000000004,-118.34344,3.0,99,90036
14151,FA0070325,34.0489331738058,-118.24038409762301,4.0,91,90012
14152,FA0065262,34.02096470000001,-118.1605585,2.5,90,90022
14153,FA0011930,34.048899,-118.2397866,4.0,90,90021
14154,FA0041765,34.0837102,-118.2915751,2.5,92,90029
14155,FA0041013,34.0489503672593,-118.240031898022,4.0,91,90012
14156,FA0072472,34.1026289157429,-118.29194363537701,4.5,94,90027
14157,FA0020307,34.049094735028504,-118.240457989559,4.0,90,90012
14158,FA0029701,34.000138343341,-118.44125361270001,3.5,90,90066
14159,FA0029701,34.000138343341,-118.44125361270001,3.5,91,90066
14160,FA0176888,34.083659999999995,-118.34331,4.0,90,90038
14161,FA0179914,34.0500456,-118.2490788,4.5,97,90013
14162,FA0005624,34.09836,-118.35031,3.0,97,90046
14163,FA0180036,34.1018749,-118.3083673,2.5,91,90027
14164,FA0032637,34.083659999999995,-118.34327,4.0,92,90038
14165,FA0051778,34.047540000000005,-118.3476,4.5,70,90019
14166,FA0074123,33.9413696014133,-118.399663936146,2.5,91,90045
14167,FA0074123,33.9413696014133,-118.399663936146,2.5,91,90045
14168,FA0074123,33.9413696014133,-118.399663936146,2.5,88,90045
14169,FA0074123,33.9413696014133,-118.399663936146,2.5,88,90045
14170,FA0020155,34.046437,-118.20749,3.5,100,90033
14171,FA0020155,34.046437,-118.20749,3.5,100,90033
14172,FA0020155,34.046437,-118.20749,3.5,100,90033
14173,FA0020155,34.046437,-118.20749,3.5,100,90033
14174,FA0063665,34.0981715,-118.3555408,4.0,91,90046
14175,FA0029157,34.0522791341229,-118.29244595021002,5.0,90,90021
14176,FA0158176,34.0347404,-118.2555909,1.0,90,90015
14177,FA0021512,34.0475056,-118.3217017,4.0,93,90019
14178,FA0049804,34.0539335,-118.3551987,2.5,93,90010
14179,FA0167310,34.03822,-118.44166,4.0,96,90064
14180,FA0167310,34.03822,-118.44166,4.0,90,90064
14181,FA0065276,34.07335,-118.21748,3.5,93,90031
14182,FA0036510,34.07208,-118.36749,4.0,91,90048
14183,FA0173651,34.0463016182184,-118.247837796807,3.5,97,90013
14184,FA0013012,34.0510313,-118.2477709,2.5,97,90012
14185,FA0038889,34.1016849,-118.3363552,4.0,86,90028
14186,FA0010065,34.03236,-118.38966,4.0,90,90034
14187,FA0164336,34.057781647954194,-118.295041588361,2.5,91,90005
14188,FA0053093,34.051928886639196,-118.384493526285,4.5,86,90035
14189,FA0042355,34.0484263,-118.4354443,3.5,92,90025
14190,FA0177821,34.09762,-118.34993,4.0,90,90046
14191,FA0011903,34.0325331,-118.2505834,3.5,94,90021
14192,FA0068600,34.048717498779304,-118.43547058105499,4.0,91,90025
14193,FA0032336,34.046437,-118.20749,3.5,100,90033
14194,FA0039386,34.03302720000001,-118.1534078,2.0,98,90022
14195,FA0007520,34.1276817321777,-118.21722412109399,3.5,91,90041
14196,FA0010529,34.052795,-118.278076,3.5,90,90006
14197,FA0047338,34.0392205951154,-118.442666190498,3.5,91,90025
14198,FA0163326,33.95998,-118.41685,4.0,94,90045
14199,FA0047172,34.0510343,-118.247768,2.5,97,90012
14200,FA0033302,33.98863720000001,-118.354468,4.0,95,90043
14201,FA0033302,33.98863720000001,-118.354468,4.0,94,90043
14202,FA0165001,34.061328,-118.413681,4.0,92,90067
14203,FA0165001,34.061328,-118.413681,4.0,92,90067
14204,FA0040968,34.05726,-118.44329,4.5,94,90024
14205,FA0055637,34.03026,-118.44774,4.0,94,90064
14206,FA0167513,34.0869539412233,-118.37675299821699,3.5,91,90069
14207,FA0180809,34.067257299999994,-118.2356333,4.0,90,90012
14208,FA0065925,34.0443246,-118.2128208,4.0,93,90033
14209,FA0165696,34.0616112599963,-118.293608860188,3.5,90,90010
14210,FA0165696,34.0616112599963,-118.293608860188,3.5,90,90010
14211,FA0070692,33.99754,-118.30928,3.0,84,90062
14212,FA0070692,33.99754,-118.30928,3.0,92,90062
14213,FA0053027,34.043507,-118.2006237,4.0,93,90033
14214,FA0138979,34.057573,-118.294498,4.5,90,90005
14215,FA0072705,34.06579,-118.29108,3.5,93,90020
14216,FA0149317,34.0473794,-118.3202057,4.0,92,90019
14217,FA0010316,34.0477867126465,-118.24974822997999,3.0,94,90013
14218,FA0071262,34.0618949,-118.294945,3.0,98,90010
14219,FA0179675,34.056846237262995,-118.29646852924401,1.5,93,90005
14220,FA0137956,33.9400232981415,-118.406606832261,4.0,90,90045
14221,FA0137956,33.9400232981415,-118.406606832261,4.0,90,90045
14222,FA0019376,34.057573,-118.294498,4.5,85,90005
14223,FA0046621,34.0642662,-118.4690247,4.0,96,90049
14224,FA0071994,34.0297470092773,-118.450149536133,4.0,90,90064
14225,FA0010098,34.0929346715589,-118.280653556735,4.0,93,90029
14226,FA0010098,34.0929346715589,-118.280653556735,4.0,93,90029
14227,FA0010098,34.0929346715589,-118.280653556735,4.0,84,90029
14228,FA0010098,34.0929346715589,-118.280653556735,4.0,84,90029
14229,FA0172188,34.0490039,-118.4359361,3.5,90,90025
14230,FA0016213,34.0301026,-118.4490463,4.5,97,90064
14231,FA0029453,34.0835735963673,-118.34313471133,4.0,91,90038
14232,FA0065158,34.01907,-118.17103,3.5,91,90022
14233,FA0065158,34.01907,-118.17103,3.5,91,90022
14234,FA0015849,34.0901908874512,-118.277725219727,4.0,92,90026
14235,FA0015849,34.0901908874512,-118.277725219727,4.0,92,90026
14236,FA0015849,34.0901908874512,-118.277725219727,4.0,85,90026
14237,FA0015849,34.0901908874512,-118.277725219727,4.0,85,90026
14238,FA0156837,34.0479571,-118.3460751,4.5,93,90019
14239,FA0164576,34.052890000000005,-118.26351,4.0,94,90017
14240,FA0164576,34.052890000000005,-118.26351,4.0,95,90017
14241,FA0043836,34.06496,-118.23655,4.0,96,90012
14242,FA0043836,34.06496,-118.23655,4.0,91,90012
14243,FA0165171,34.062003999999995,-118.293942,4.0,95,90010
14244,FA0027769,34.056774139404304,-118.44300079345699,2.5,97,90024
14245,FA0021840,34.0642722,-118.4690313,4.0,96,90049
14246,FA0070464,34.124475,-118.220755,3.5,90,90041
14247,FA0074117,34.052452100000004,-118.2418137,4.0,92,90012
14248,FA0138549,34.0524537,-118.2418111,3.5,93,90012
14249,FA0063821,34.052463700000004,-118.2418311,3.0,92,90012
14250,FA0177385,34.04558370000001,-118.5518135,3.5,93,90272
14251,FA0011702,34.103099,-118.291665,4.0,83,90027
14252,FA0171240,34.05308,-118.26594,4.0,88,90017
14253,FA0163048,34.0630912780762,-118.297538757324,4.0,80,90020
14254,FA0016426,33.9769652,-118.3759127,4.0,93,90045
14255,FA0015475,34.04693,-118.19847,4.0,84,90033
14256,FA0036420,34.0729408,-118.4691467,3.5,100,90049
14257,FA0036420,34.07294,-118.46915,3.0,100,90049
14258,FA0036420,34.07294,-118.46915,3.0,100,90049
14259,FA0005168,34.0729408,-118.4691467,3.5,98,90049
14260,FA0005168,34.07294,-118.46915,3.0,98,90049
14261,FA0005168,34.07294,-118.46915,3.0,98,90049
14262,FA0037654,34.0729408,-118.4691467,3.5,98,90049
14263,FA0037654,34.07294,-118.46915,3.0,98,90049
14264,FA0037654,34.07294,-118.46915,3.0,98,90049
14265,FA0044790,34.0555499,-118.3871,2.0,97,90035
14266,FA0021721,34.04472,-118.45454,3.5,91,90025
14267,FA0071309,34.05351,-118.463083,4.0,96,90049
14268,FA0167193,34.0471321,-118.2941347,4.0,95,90006
14269,FA0167193,34.0471321,-118.2941347,4.0,90,90006
14270,FA0159437,33.9430754631758,-118.40108245611201,2.5,90,90045
14271,FA0018606,34.0763908,-118.3068031,4.0,91,90004
14272,FA0040271,34.076,-118.28846,4.0,94,90004
14273,FA0167436,34.02603,-118.15593,1.5,93,90022
14274,FA0043108,34.08425,-118.32721,2.0,96,90038
14275,FA0068467,34.08425,-118.32721,2.0,97,90038
14276,FA0068467,34.08425,-118.32721,2.0,97,90038
14277,FA0068467,34.08425,-118.32721,2.0,97,90038
14278,FA0137618,34.1012,-118.33784,2.0,92,90028
14279,FA0137618,34.1012,-118.33784,2.0,90,90028
14280,FA0052503,34.083535,-118.305415,3.0,90,90029
14281,FA0052503,34.083535,-118.305415,3.0,86,90029
14282,FA0050491,34.0978595782692,-118.35001909403401,3.5,91,90046
14283,FA0050491,34.0978595782692,-118.35001909403401,3.5,73,90046
14284,FA0020312,34.0553849,-118.3875885,4.5,93,90035
14285,FA0009489,34.0551321290934,-118.38670559999998,4.5,90,90035
14286,FA0053815,33.9803443,-118.3948047,3.5,90,90045
14287,FA0160310,34.0999077,-118.3448671,4.0,95,90028
14288,FA0073534,34.0522987,-118.4711024,4.0,97,90049
14289,FA0057515,34.07642,-118.34909,4.5,96,90036
14290,FA0047626,34.0555572509766,-118.387062072754,4.0,90,90035
14291,FA0138544,34.0760522786889,-118.36639881134,4.5,93,90048
14292,FA0022381,34.08336,-118.37237,3.5,91,90069
14293,FA0050579,34.015572,-118.156393,4.0,94,90022
14294,FA0067132,33.9372268,-118.2740149,3.0,97,90061
14295,FA0159754,34.0344743,-118.2153917,3.5,90,90023
14296,FA0069274,33.9791367995451,-118.371380451259,3.0,94,90054
14297,FA0069274,33.9791367995451,-118.371380451259,3.0,94,90054
14298,FA0005395,33.9791367995451,-118.371380451259,3.0,99,90045
14299,FA0005395,33.9791367995451,-118.371380451259,3.0,99,90045
14300,FA0048234,34.05317,-118.47017,3.5,96,90049
14301,FA0032097,34.06125,-118.28738,3.5,90,90010
14302,FA0174942,34.1014137,-118.3378372,2.0,95,90028
14303,FA0020429,34.118788,-118.19406200000002,3.5,94,90042
14304,FA0043891,34.0630912780762,-118.297538757324,4.0,83,90020
14305,FA0163113,34.063403,-118.297523,3.0,93,90020
14306,FA0020947,34.0471451,-118.2846733,3.5,92,90006
14307,FA0165834,34.08403751148711,-118.36118025358101,4.5,96,90046
14308,FA0202541,33.959888,-118.255783,4.0,92,90001
14309,FA0202752,34.0762896,-118.3490438,3.5,92,90036
14310,FA0047721,34.0722,-118.360374,4.0,91,90036
14311,FA0047721,34.0722,-118.360374,4.0,96,90036
14312,FA0025192,34.1058,-118.3175,3.5,94,90028
14313,FA0025192,34.105804443359396,-118.31749725341801,3.0,94,90028
14314,FA0053478,34.1058,-118.3175,3.5,97,90028
14315,FA0053478,34.105804443359396,-118.31749725341801,3.0,97,90028
14316,FA0039016,34.0552152693272,-118.38712558150299,3.5,94,90035
14317,FA0051053,34.1391,-118.20205,3.5,96,90041
14318,FA0044660,34.07792697714989,-118.291286085205,2.5,96,90004
14319,FA0044660,34.07792697714989,-118.291286085205,2.5,97,90004
14320,FA0159435,33.941319980538104,-118.399504813763,2.5,90,90045
14321,FA0052097,34.0763849,-118.3070983,4.0,97,90004
14322,FA0052097,34.0763849,-118.3070983,4.0,96,90004
14323,FA0035877,34.0131299,-118.17504,3.0,90,90040
14324,FA0202734,34.0902786254883,-118.30959320068399,3.0,94,90029
14325,FA0066003,33.93139,-118.27348,3.0,97,90061
14326,FA0159439,33.9430214,-118.4013612,2.5,95,90045
14327,FA0065230,34.048196399999995,-118.2112151,4.0,84,90033
14328,FA0062521,34.0527649,-118.30033,4.0,90,90005
14329,FA0062521,34.0527649,-118.30033,4.0,90,90005
14330,FA0137942,33.976935299999994,-118.3764884,4.0,95,90045
14331,FA0031840,34.043927192687995,-118.21008369326599,3.0,92,90033
14332,FA0008383,34.0552353858948,-118.390740528703,4.0,96,90035
14333,FA0009019,34.044368299999995,-118.4542892,3.5,91,90025
14334,FA0037285,34.0722007751465,-118.36037445068399,3.5,91,90036
14335,FA0159134,33.941541,-118.399492,2.0,90,90045
14336,FA0202726,34.0980949,-118.3430936,3.0,96,90028
14337,FA0053026,34.0584908,-118.2721481,2.5,82,90057
14338,FA0052402,34.0495316613194,-118.239449428363,4.0,90,90012
14339,FA0050425,34.0489025862931,-118.239959478378,2.5,92,90012
14340,FA0007137,34.0909849,-118.2955269,5.0,94,90029
14341,FA0034300,34.049345100000004,-118.2397373,2.5,93,90012
14342,FA0071557,34.06917,-118.30448,4.0,86,90020
14343,FA0071557,34.06917,-118.30448,4.0,84,90020
14344,FA0043173,34.049253,-118.239592,4.0,95,90012
14345,FA0012929,33.9853364293361,-118.16206117446698,4.5,97,90040
14346,FA0035048,34.09746,-118.36513,3.5,90,90046
14347,FA0057267,34.0433499,-118.25804,4.5,97,90015
14348,FA0010267,34.116709,-118.262785,3.0,92,90039
14349,FA0020855,34.11077,-118.19608999999998,4.5,94,90042
14350,FA0026320,34.10926993421,-118.19460996236,3.5,92,90042
14351,FA0039498,34.076026,-118.348537,4.0,91,90036
14352,FA0035062,34.0503436573404,-118.43782561534401,4.0,97,90024
14353,FA0036152,34.02393,-118.25037,4.0,91,90011
14354,FA0175717,34.05533,-118.38506,4.0,94,90035
14355,FA0012521,34.039735,-118.438015,3.5,90,90064
14356,FA0164928,34.05056,-118.438065,3.0,93,90024
14357,FA0072069,34.0505784,-118.4378986,3.5,92,90024
14358,FA0071217,34.0399,-118.43781,2.0,96,90064
14359,FA0034710,34.010967,-118.269712,1.5,99,90037
14360,FA0177158,34.0261,-118.39476,3.5,83,90034
14361,FA0177158,34.0261,-118.39476,3.5,90,90034
14362,FA0171245,34.0786535731852,-118.361425710847,4.0,92,90036
14363,FA0167672,34.0786535731852,-118.361425710847,4.0,94,90036
14364,FA0158111,34.05999,-118.38327,3.5,90,90035
14365,FA0158111,34.05999,-118.38327,3.5,90,90035
14366,FA0158111,34.05999,-118.38327,3.5,81,90035
14367,FA0158111,34.05999,-118.38327,3.5,81,90035
14368,FA0071291,34.0259787,-118.4273723,3.5,98,90034
14369,FA0071291,34.0259787,-118.4273723,3.5,95,90034
14370,FA0033666,34.0467651423252,-118.217819711777,4.0,91,90033
14371,FA0021153,34.0187651,-118.1827062,3.5,90,90023
14372,FA0137869,34.074758100000004,-118.3236945,4.0,97,90004
14373,FA0026093,34.047540000000005,-118.2963,5.0,80,90006
14374,FA0068732,34.046508826591,-118.433719711996,3.5,93,90025
14375,FA0072945,34.02053,-118.42395,3.5,96,90034
14376,FA0009424,34.045280456543004,-118.25281524658199,3.5,98,90014
14377,FA0009424,34.045280456543004,-118.25281524658199,3.5,98,90014
14378,FA0009424,34.045280456543004,-118.25281524658199,3.5,98,90014
14379,FA0009424,34.045280456543004,-118.25281524658199,3.5,99,90014
14380,FA0009424,34.045280456543004,-118.25281524658199,3.5,99,90014
14381,FA0009424,34.045280456543004,-118.25281524658199,3.5,99,90014
14382,FA0009424,34.045280456543004,-118.25281524658199,3.5,95,90014
14383,FA0009424,34.045280456543004,-118.25281524658199,3.5,95,90014
14384,FA0009424,34.045280456543004,-118.25281524658199,3.5,95,90014
14385,FA0059796,34.01821,-118.14536,4.0,98,90022
14386,FA0006908,34.0738399,-118.3828,4.0,92,90048
14387,FA0006908,34.0738399,-118.3828,4.0,95,90048
14388,FA0163342,33.9299354553223,-118.245933532715,3.5,93,90059
14389,FA0012526,34.0467299,-118.43375,4.0,93,90025
14390,FA0072284,34.07905,-118.36114,4.0,91,90036
14391,FA0053958,34.0692,-118.29075,3.0,92,90005
14392,FA0053958,34.0692,-118.29075,3.0,98,90005
14393,FA0160745,34.0692,-118.29075,3.0,97,90220
14394,FA0026297,34.0473049,-118.3170298,4.5,80,90019
14395,FA0009742,34.1391079,-118.20095259999998,4.5,95,90041
14396,FA0011116,33.9803,-118.394892,3.0,93,90045
14397,FA0034267,34.0733218742796,-118.323882882272,3.5,96,90004
14398,FA0035550,34.1054271303384,-118.31620936190201,4.0,93,90028
14399,FA0020215,34.0242998195573,-118.287439796018,3.5,97,90089
14400,FA0020215,34.0242998195573,-118.287439796018,3.5,94,90089
14401,FA0180819,34.0475199824118,-118.31631693989,5.0,91,90019
14402,FA0032747,34.0636730996053,-118.295717342483,4.0,90,90020
14403,FA0163851,33.9780315555278,-118.373532468648,3.0,85,90045
14404,FA0163851,33.9780315555278,-118.373532468648,3.0,92,90045
14405,FA0058008,34.11764,-118.26177,3.5,92,90039
14406,FA0030093,33.9313362044797,-118.278070809205,4.0,97,90061
14407,FA0175366,34.10539489999999,-118.3166579,3.5,94,90028
14408,FA0202547,34.0580028535939,-118.291595724077,5.0,90,90005
14409,FA0008957,34.0580028535939,-118.291595724077,5.0,93,90005
14410,FA0177063,34.0476,-118.317234,4.5,98,90019
14411,FA0026060,33.92993,-118.24593,2.5,97,90059
14412,FA0011932,34.0627818242624,-118.30387685447901,4.5,93,90005
14413,FA0029832,34.050514,-118.4378443,4.0,97,90024
14414,FA0159980,34.101890000000004,-118.3312,3.5,96,90028
14415,FA0049378,34.074723646044696,-118.323580697179,3.5,97,90004
14416,FA0176894,34.110569357872,-118.190932050347,4.0,94,90042
14417,FA0176894,34.110569357872,-118.190932050347,4.0,92,90042
14418,FA0046134,34.055328369140604,-118.385215759277,3.5,91,90035
14419,FA0046134,34.055328369140604,-118.385215759277,3.5,91,90035
14420,FA0046134,34.055328369140604,-118.385215759277,3.5,84,90035
14421,FA0046134,34.055328369140604,-118.385215759277,3.5,84,90035
14422,FA0028708,34.101209999999995,-118.33142,2.5,94,90028
14423,FA0028708,34.101209999999995,-118.33142,2.5,83,90028
14424,FA0050838,33.9235,-118.25466000000002,3.5,86,90059
14425,FA0138077,34.076017,-118.3525949,4.0,90,90036
14426,FA0026369,34.0474149,-118.29328,3.0,90,90006
14427,FA0177603,34.07974,-118.36114,4.0,90,90036
14428,FA0180771,34.1280284,-118.3469092,4.5,92,90068
14429,FA0045837,34.06839,-118.290534,2.5,96,90020
14430,FA0180883,34.07339,-118.3831,4.0,81,90048
14431,FA0030900,34.07339,-118.3831,4.0,90,90048
14432,FA0041616,34.041871,-118.461287,4.0,96,90025
14433,FA0175235,34.04755,-118.29455,3.0,93,90006
14434,FA0068684,34.105592,-118.316766,4.0,94,90028
14435,FA0056535,34.1299201,-118.3491067,3.0,90,90068
14436,FA0180878,34.0613261,-118.2391584,4.0,96,90012
14437,FA0037089,34.023082,-118.252128,4.5,99,90011
14438,FA0008173,34.07577,-118.36982,4.0,93,90048
14439,FA0024531,34.083636299999995,-118.3093236,4.5,92,90038
14440,FA0202727,34.110587225328004,-118.191138766444,3.5,97,90042
14441,FA0072168,34.139005825118,-118.21041593701,3.5,95,90041
14442,FA0053913,34.0267014959286,-118.42701315395,3.0,97,90034
14443,FA0166861,34.0637349,-118.2958681,4.5,90,90020
14444,FA0014590,34.0759351,-118.3697799,3.5,91,90048
14445,FA0051588,34.069310482864196,-118.302015827647,3.5,91,90020
14446,FA0009001,34.0497284,-118.2394409,3.5,92,90013
14447,FA0054594,34.0837667,-118.2869649,4.5,94,90029
14448,FA0041839,34.0494854003191,-118.239710703492,3.5,93,90012
14449,FA0066605,34.0581926995793,-118.271592445672,5.0,82,90057
14450,FA0046963,34.050151,-118.2403344,4.0,92,90012
14451,FA0035960,34.0699979,-118.2918276,3.5,95,90004
14452,FA0035960,34.0699979,-118.2918276,3.5,95,90004
14453,FA0035960,34.0699979,-118.2918276,3.5,83,90004
14454,FA0035960,34.0699979,-118.2918276,3.5,83,90004
14455,FA0033658,34.07134,-118.35687,3.0,91,90036
14456,FA0180581,34.10268,-118.24345,4.5,97,90039
14457,FA0066647,34.026677,-118.199277,1.5,91,90023
14458,FA0019591,34.0764049,-118.3031384,3.0,90,90004
14459,FA0177497,34.010026700000004,-118.335791,3.0,95,90005
14460,FA0055803,34.09044,-118.31327,3.0,90,90038
14461,FA0015344,34.017551422119105,-118.26877593994101,4.5,95,90011
14462,FA0009813,34.018665313720696,-118.26830291747999,4.5,97,90011
14463,FA0159789,34.03454050000001,-118.2165572,4.5,96,90023
14464,FA0054865,34.011431,-118.335681,3.5,93,90008
14465,FA0054865,34.011431,-118.335681,3.5,94,90008
14466,FA0021282,34.0185906,-118.2728363,4.0,95,90037
14467,FA0021282,34.0185906,-118.2728363,4.0,94,90037
14468,FA0137305,34.117943700000005,-118.2606162,4.0,90,90039
14469,FA0137305,34.117943700000005,-118.2606162,4.0,90,90039
14470,FA0137305,34.117943700000005,-118.2606162,4.0,80,90039
14471,FA0137305,34.117943700000005,-118.2606162,4.0,80,90039
14472,FA0052851,34.073075460506395,-118.35849680995001,3.5,93,90036
14473,FA0036499,34.0263433219699,-118.19887991910299,2.0,98,90033
14474,FA0009814,34.00547,-118.27434,2.5,95,90037
14475,FA0059688,34.0575951,-118.3004581,3.0,94,90005
14476,FA0202539,34.083402116478894,-118.304787385226,4.0,92,90029
14477,FA0060025,34.0759584,-118.2643077,4.0,93,90026
14478,FA0060025,34.0759584,-118.2643077,4.0,95,90026
14479,FA0068660,34.0546035766602,-118.384475708008,3.5,93,90035
14480,FA0165549,34.0109188033204,-118.33665262482401,4.0,91,90008
14481,FA0020298,34.0149,-118.13241,4.0,93,90022
14482,FA0020298,34.0149,-118.13241,4.0,94,90022
14483,FA0157954,34.01911,-118.17087,3.0,92,90022
14484,FA0071157,33.991468157241805,-118.44659090471201,2.0,99,90007
